,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37994,30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
37995,43,technician,married,professional.course,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
37996,49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
37998,66,management,divorced,university.degree,no,no,no,cellular,sep,tue,1,1,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38000,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38001,30,self-employed,single,university.degree,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38002,29,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38004,43,technician,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38008,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38010,30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,no
38011,35,services,married,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,no
38012,34,technician,married,professional.course,no,yes,yes,telephone,sep,tue,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38014,30,admin.,married,university.degree,no,yes,yes,cellular,sep,wed,5,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38015,69,retired,married,basic.9y,no,yes,no,cellular,sep,wed,1,5,1,success,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38016,58,retired,married,basic.4y,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38017,58,retired,married,basic.4y,no,no,no,telephone,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38018,36,services,married,high.school,no,yes,yes,cellular,sep,wed,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38021,46,admin.,married,high.school,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38023,62,retired,married,university.degree,no,yes,no,cellular,sep,wed,3,999,1,failure,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38024,27,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38025,27,admin.,single,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,yes
38027,32,self-employed,single,university.degree,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38028,62,retired,married,university.degree,no,no,no,telephone,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38029,29,admin.,single,university.degree,no,yes,no,cellular,sep,wed,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38030,58,housemaid,divorced,basic.4y,no,yes,yes,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38031,32,student,married,high.school,no,no,no,telephone,sep,wed,5,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,no
38034,56,admin.,married,university.degree,no,yes,no,cellular,sep,thu,2,3,2,success,-3.4,92.37899999999999,-29.8,0.778,5017.5,yes
38035,56,entrepreneur,married,university.degree,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.778,5017.5,no
38036,42,management,married,basic.6y,no,yes,no,cellular,sep,thu,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.778,5017.5,yes
38037,25,admin.,single,high.school,no,no,no,cellular,sep,thu,1,3,1,success,-3.4,92.37899999999999,-29.8,0.778,5017.5,yes
38039,56,admin.,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.778,5017.5,no
38040,42,management,married,basic.6y,no,yes,no,telephone,sep,thu,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.778,5017.5,yes
38041,31,technician,married,professional.course,no,yes,no,cellular,sep,fri,4,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38042,69,retired,married,high.school,no,no,no,cellular,sep,fri,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38043,69,retired,married,university.degree,no,yes,no,cellular,sep,fri,8,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38044,57,management,married,basic.4y,no,yes,no,cellular,sep,fri,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38046,34,admin.,single,university.degree,no,no,no,cellular,sep,fri,3,3,2,success,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38047,49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,3,3,1,success,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38048,53,housemaid,married,basic.4y,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38049,36,admin.,single,university.degree,no,yes,no,cellular,sep,fri,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38050,36,admin.,married,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38051,43,admin.,single,high.school,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38053,28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,1,1,3,success,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38055,40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38056,38,admin.,single,high.school,no,yes,no,cellular,sep,fri,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38057,31,admin.,single,high.school,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38058,36,admin.,single,university.degree,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38059,69,retired,married,high.school,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38061,34,admin.,married,university.degree,no,no,no,telephone,sep,fri,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
38062,40,unemployed,married,professional.course,no,yes,no,cellular,sep,fri,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,no
38063,47,management,married,university.degree,no,yes,no,cellular,sep,mon,1,3,2,success,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,yes
38064,30,self-employed,married,university.degree,no,yes,no,telephone,sep,mon,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,no
38066,39,admin.,married,high.school,no,no,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,no
38067,41,technician,married,professional.course,no,yes,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,no
38068,46,unemployed,married,university.degree,no,yes,yes,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,no
38069,62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38070,62,entrepreneur,married,university.degree,no,yes,no,telephone,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38072,59,retired,married,basic.4y,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38073,49,blue-collar,married,basic.4y,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,no
38075,29,admin.,single,high.school,no,yes,no,cellular,sep,tue,2,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38076,27,admin.,married,university.degree,no,yes,no,cellular,sep,tue,2,6,2,failure,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38077,24,technician,married,university.degree,no,yes,yes,cellular,sep,tue,2,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38079,51,services,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,no
38080,27,admin.,single,university.degree,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38082,24,admin.,single,university.degree,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38083,53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.77,5017.5,no
38084,53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
38085,66,admin.,married,university.degree,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,no
38087,47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,no
38090,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38091,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,3,1,success,-3.4,92.37899999999999,-29.8,0.768,5017.5,yes
38092,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38093,49,unemployed,married,high.school,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38094,32,technician,married,university.degree,no,no,no,telephone,sep,wed,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38095,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,yes
38096,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,yes
38097,60,retired,divorced,high.school,no,no,no,cellular,sep,wed,2,999,2,failure,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38098,51,unemployed,married,high.school,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38099,32,technician,married,university.degree,no,no,no,cellular,sep,wed,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38100,50,blue-collar,married,basic.6y,no,yes,no,cellular,sep,wed,3,999,1,failure,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38101,63,retired,married,professional.course,no,no,no,telephone,sep,wed,3,999,1,failure,-3.4,92.37899999999999,-29.8,0.768,5017.5,no
38102,43,self-employed,married,high.school,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7659999999999999,5017.5,no
38103,36,admin.,married,high.school,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7659999999999999,5017.5,no
38104,36,admin.,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7659999999999999,5017.5,yes
38105,46,self-employed,divorced,high.school,no,no,no,cellular,sep,fri,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.762,5017.5,yes
38106,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,3,6,1,success,-3.4,92.37899999999999,-29.8,0.762,5017.5,yes
38107,52,admin.,married,university.degree,no,no,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.762,5017.5,yes
38108,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.762,5017.5,no
38109,37,technician,married,university.degree,no,yes,no,telephone,sep,tue,1,3,2,success,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38110,39,services,married,high.school,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38111,60,self-employed,divorced,university.degree,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38112,47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.755,5017.5,no
38113,44,technician,married,professional.course,no,yes,no,cellular,sep,tue,1,4,1,success,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38114,22,services,single,professional.course,no,yes,yes,cellular,sep,tue,1,3,2,success,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38115,22,services,single,professional.course,no,yes,yes,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
38116,50,technician,married,university.degree,no,yes,yes,cellular,sep,wed,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5,no
38117,63,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5,yes
38118,35,technician,married,university.degree,no,yes,yes,cellular,sep,thu,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.743,5017.5,no
38119,60,retired,divorced,professional.course,no,yes,no,cellular,sep,thu,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.743,5017.5,no
38120,60,retired,divorced,professional.course,no,yes,yes,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.743,5017.5,no
38121,33,technician,single,basic.9y,no,no,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38122,54,blue-collar,married,basic.4y,no,no,no,cellular,sep,fri,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38123,53,admin.,divorced,university.degree,no,yes,yes,cellular,sep,fri,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38124,61,management,married,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38126,61,management,married,university.degree,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38128,68,retired,single,university.degree,no,yes,no,cellular,sep,fri,1,3,1,success,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38130,68,retired,single,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38131,33,technician,single,basic.9y,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38132,45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38133,53,blue-collar,married,basic.4y,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,no
38137,68,retired,single,university.degree,no,no,no,cellular,sep,mon,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.7390000000000001,5017.5,no
38138,30,admin.,married,university.degree,no,no,no,cellular,sep,mon,2,6,1,success,-3.4,92.37899999999999,-29.8,0.7390000000000001,5017.5,yes
38139,68,retired,single,university.degree,no,yes,no,telephone,sep,mon,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7390000000000001,5017.5,no
38140,43,services,married,basic.6y,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.75,5017.5,no
38141,43,services,married,basic.6y,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.75,5017.5,yes
38142,43,services,married,basic.6y,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.75,5017.5,no
38143,30,unemployed,single,high.school,no,yes,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.75,5017.5,no
38146,56,management,divorced,university.degree,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.75,5017.5,yes
38147,37,housemaid,divorced,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.753,5017.5,no
38148,61,retired,married,high.school,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.37899999999999,-29.8,0.753,5017.5,yes
38149,35,technician,married,professional.course,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.753,5017.5,no
38150,55,unemployed,married,university.degree,no,yes,yes,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.753,5017.5,no
38151,35,admin.,married,university.degree,no,yes,no,telephone,sep,wed,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.753,5017.5,yes
38154,50,management,married,university.degree,no,yes,no,cellular,oct,thu,2,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
38155,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,3,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,yes
38156,59,technician,single,basic.6y,no,no,no,cellular,oct,thu,1,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,no
38157,31,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38158,35,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
38159,35,admin.,married,high.school,no,no,no,cellular,oct,thu,1,4,2,success,-3.4,92.431,-26.9,0.754,5017.5,no
38160,36,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38161,69,retired,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38162,65,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38167,32,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38168,50,management,married,university.degree,no,yes,no,telephone,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,no
38170,29,admin.,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38171,51,technician,married,professional.course,no,yes,no,cellular,oct,thu,6,6,3,failure,-3.4,92.431,-26.9,0.754,5017.5,no
38173,23,unemployed,single,basic.9y,no,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
38174,38,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,no
38176,26,technician,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
38180,28,unemployed,single,basic.4y,no,yes,yes,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
38181,63,retired,married,basic.6y,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
38182,28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,no
38185,45,blue-collar,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
38186,68,retired,married,high.school,no,yes,no,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
